Year_Birth,Education,Divorced,Widow,Absurd,YOLO,Single,Married,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
4.08,3,0,0,0,0,1,0,-0.9,1,0,0.0,3.84,0.14,-0.54,0.37,0.19,0.06,0.04,0.35,-0.03,0.18,-0.55,9,0,0,0,0,0,0,3,11,0
3.74,5,0,0,0,0,0,1,0.68,1,0,2.5,2.17,3.96,2.03,0.58,0.75,0.57,0.41,-0.17,1.05,0.54,2.22,8,0,0,0,0,0,0,3,11,0
3.16,5,0,0,0,0,0,1,0.54,0,0,5.0,2.32,2.02,0.47,0.6,0.69,0.34,0.75,-0.69,-0.39,0.71,0.06,1,0,0,0,0,0,0,3,11,0
3.74,2,0,0,0,0,0,1,0.42,0,1,5.0,0.66,0.43,2.58,0.75,3.24,2.3,1.15,1.38,0.69,0.54,1.91,4,0,0,0,0,0,0,3,11,0
3.25,2,0,0,0,0,1,0,-0.76,0,0,5.0,1.36,0.03,-0.06,0.04,0.25,0.02,0.41,-0.69,-0.75,0.18,-0.86,7,1,0,0,0,0,0,3,11,1
3.88,3,0,0,0,0,1,0,1.26,0,0,2.5,0.61,1.72,-0.11,2.12,0.81,3.76,1.09,-0.69,0.69,1.25,0.37,3,0,0,0,0,0,0,3,11,1
3.35,3,1,0,0,0,0,0,-0.22,2,1,5.0,0.15,0.05,-0.66,0.0,0.0,0.0,0.01,-0.69,-1.11,0.0,-1.17,7,0,0,0,0,0,0,3,11,0
2.86,3,0,0,0,0,1,0,1.28,0,0,2.5,3.64,1.3,-0.16,2.07,0.73,1.03,2.25,-0.69,1.77,1.96,1.6,5,0,0,0,0,0,0,3,11,0
3.35,3,0,0,0,0,0,1,0.18,0,1,2.5,0.3,0.41,1.93,0.2,0.15,0.84,0.66,-0.69,-0.03,0.36,0.37,4,0,0,0,0,0,0,3,11,0
2.77,4,1,0,0,0,0,0,0.45,0,1,0.0,2.68,3.23,1.07,0.81,1.04,0.78,0.95,1.38,1.41,0.71,0.99,7,0,0,0,0,0,0,3,11,1
3.79,3,0,0,0,0,0,1,0.86,0,1,2.5,2.93,2.37,-0.13,0.72,1.64,0.82,1.01,-0.17,0.69,0.36,0.68,2,1,0,0,0,0,0,3,11,0
3.25,3,0,0,0,0,0,1,0.46,0,1,0.0,3.94,1.91,0.6,0.41,0.64,0.95,2.2,0.87,-0.03,0.89,2.22,2,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,0,0,1,0.96,0,0,5.0,2.88,1.96,1.0,1.89,0.33,0.0,0.36,-0.69,0.33,1.61,0.06,2,0,0,0,0,0,0,3,11,0
3.2,5,1,0,0,0,0,0,0.44,0,1,0.0,1.87,3.56,1.58,0.3,0.31,0.23,0.35,0.87,1.77,0.71,0.06,6,0,0,0,0,0,0,3,11,0
3.45,3,0,0,0,0,1,0,-0.23,0,1,2.5,1.01,1.02,-0.59,0.08,0.08,0.06,1.99,-0.17,0.33,0.71,-0.55,5,1,0,0,0,0,0,3,11,0
2.62,4,0,0,0,0,0,1,1.01,0,0,2.5,3.69,4.02,1.98,2.2,0.0,0.8,2.03,-0.69,-0.03,0.36,0.06,2,0,1,1,0,0,0,3,11,1
3.79,5,0,0,0,0,0,1,-0.2,1,1,2.5,2.83,0.55,-0.61,0.12,0.15,0.21,0.15,2.42,-0.39,0.18,0.06,6,0,0,0,0,0,0,3,11,0
3.74,3,0,0,0,0,0,1,2.1,0,0,2.5,1.82,3.38,3.89,0.3,3.9,0.4,2.86,-1.2,1.77,1.43,2.22,3,0,0,1,1,0,0,3,11,1
3.74,4,1,0,0,0,0,0,0.14,1,0,2.5,0.45,0.42,-0.51,0.21,0.15,0.08,0.26,-0.69,-0.39,0.18,0.06,4,0,0,0,0,0,0,3,11,0
4.08,4,0,0,0,0,0,1,1.06,0,1,5.0,2.12,2.41,-0.66,0.44,2.3,0.95,0.69,0.35,1.05,1.07,1.91,4,0,0,0,0,0,0,3,11,0
3.16,3,0,0,0,0,0,1,0.59,0,1,2.5,1.41,1.05,-0.56,0.18,0.79,0.59,2.02,-0.17,1.05,0.18,0.37,5,0,0,0,0,0,0,3,11,0
3.25,4,0,0,0,0,1,0,1.84,0,0,5.0,1.16,3.35,-0.18,2.06,2.41,2.19,0.52,-1.2,-0.03,1.07,0.99,1,0,1,0,0,0,0,3,11,0
4.47,3,0,0,0,0,0,1,-0.88,1,0,0.0,1.92,0.05,-0.66,0.05,0.12,0.06,0.08,-0.17,-1.11,0.0,-0.86,9,0,0,0,0,0,0,3,11,0
3.93,3,0,0,0,0,0,1,0.62,0,1,0.0,3.18,2.54,1.35,0.63,0.56,1.52,0.15,1.38,1.77,1.07,1.91,6,0,0,0,0,0,0,3,11,0
2.77,5,0,0,0,0,0,1,-0.04,0,1,5.0,3.59,0.1,-0.61,0.07,0.0,0.02,0.12,-0.69,-1.11,0.18,-0.55,2,0,0,0,0,0,0,3,11,0
3.01,3,1,0,0,0,0,0,-0.09,0,1,0.0,0.45,0.73,-0.59,0.29,0.5,0.0,0.23,-0.17,1.05,0.18,-0.24,8,0,0,0,0,0,0,3,11,0
3.98,3,1,0,0,0,0,0,3.99,0,0,5.0,4.09,0.0,-0.64,0.0,0.02,0.02,0.01,-1.2,-1.47,0.0,-1.78,0,0,0,0,0,0,0,3,11,0
2.91,3,0,0,0,0,0,1,0.37,0,1,5.0,4.39,0.37,-0.59,0.08,0.04,0.11,0.21,-0.17,-0.39,0.18,-0.55,6,0,0,0,0,0,0,3,11,0
3.16,2,0,0,0,0,0,1,-0.98,0,0,0.0,4.65,0.15,0.52,0.15,0.41,0.38,0.35,-0.17,-0.39,0.18,-0.24,6,0,0,0,0,0,0,3,11,0
2.62,5,0,0,0,0,0,1,0.83,0,1,2.5,1.82,1.37,2.16,1.22,0.0,1.56,0.98,-0.69,1.77,0.54,2.22,4,0,0,0,0,0,0,3,11,0
3.54,5,0,0,0,0,1,0,-0.19,1,2,2.5,4.34,0.33,-0.64,0.11,0.12,0.02,1.05,0.87,-0.39,0.36,-0.86,6,1,0,0,0,0,0,3,11,0
3.4,3,0,0,0,0,0,1,0.18,0,1,0.0,4.19,1.7,-0.66,0.19,0.14,0.21,0.07,0.87,1.05,0.36,0.99,6,0,0,0,0,0,0,3,11,0
4.47,3,0,0,0,0,0,1,-1.24,1,0,2.5,3.74,0.01,-0.51,0.01,0.0,0.04,0.08,-0.69,-1.47,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.98,3,0,1,0,0,0,0,0.26,0,1,2.5,4.39,1.49,0.67,0.62,2.01,1.86,2.09,-0.69,0.69,0.71,2.22,4,0,0,0,0,0,0,3,11,0
4.22,1,0,0,0,0,0,1,-1.0,0,0,0.0,1.46,0.01,-0.61,0.03,0.79,0.13,0.15,-0.69,-0.75,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
3.06,4,0,0,0,0,0,1,-1.45,0,0,2.5,4.44,0.01,-0.64,0.03,0.12,0.04,0.03,-0.69,-1.11,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.2,3,0,0,0,0,0,1,-1.29,0,0,0.0,3.89,0.02,-0.64,0.02,0.44,0.08,0.26,-0.69,-1.11,0.18,-1.17,8,0,0,0,0,0,0,3,11,0
3.93,5,0,0,0,0,0,1,-0.26,0,1,2.5,1.26,0.05,-0.66,0.01,0.0,0.0,0.04,-0.69,-1.11,0.0,-1.17,7,0,0,0,0,0,0,3,11,0
4.56,1,0,0,0,0,1,0,-1.2,1,0,2.5,1.72,0.0,-0.41,0.03,0.37,0.06,0.21,-0.17,-0.75,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.64,5,0,0,0,0,0,1,-0.88,1,0,2.5,2.17,0.09,-0.66,0.02,0.0,0.0,0.03,-0.69,-1.11,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
3.79,2,0,0,0,0,0,1,0.12,1,1,2.5,3.84,0.37,-0.26,0.11,0.14,0.17,0.25,0.35,-0.39,0.18,-0.24,3,0,0,0,0,0,0,3,11,0
3.45,5,0,0,0,0,0,1,0.3,0,1,2.5,4.09,1.4,0.87,1.24,1.54,0.97,0.14,0.35,1.05,1.43,1.3,5,0,0,0,0,0,0,3,11,0
3.35,4,0,0,0,0,1,0,0.3,0,2,2.5,4.39,1.1,-0.44,0.35,0.37,0.27,1.15,1.38,0.33,0.36,0.99,6,0,0,0,0,0,0,3,11,0
3.74,3,0,1,0,0,0,0,0.59,0,1,0.0,1.67,1.24,3.34,0.56,1.12,2.02,1.95,0.87,-0.03,0.54,0.06,3,0,0,0,0,0,0,3,11,0
4.22,3,0,0,0,0,0,1,1.0,0,1,2.5,1.92,0.92,0.82,0.31,1.33,1.92,0.81,-0.17,0.69,0.71,0.68,4,0,0,0,0,0,0,3,11,0
3.98,5,0,0,0,0,1,0,0.04,0,1,0.0,3.18,2.64,-0.66,0.41,0.23,0.17,0.52,-0.17,-0.75,0.71,0.68,8,0,0,0,0,0,0,3,11,0
3.93,3,0,0,0,0,0,1,-0.97,2,0,5.0,1.31,0.0,-0.64,0.01,0.0,0.06,0.01,-0.69,-1.11,0.0,-1.17,8,0,0,0,0,0,0,3,11,0
3.4,5,0,0,0,0,0,1,1.16,0,1,0.0,0.86,3.36,-0.36,0.42,0.62,0.23,0.5,0.35,2.13,0.54,-0.24,5,0,0,0,1,0,0,3,11,1
4.17,3,0,0,0,0,1,0,0.73,0,0,5.0,3.79,0.63,1.38,0.43,0.48,0.82,1.26,-0.69,-0.75,0.36,1.91,1,0,0,0,0,0,0,3,11,0
4.47,2,0,0,0,0,0,1,-0.61,1,0,2.5,0.66,0.19,-0.56,0.22,0.33,0.02,0.25,0.87,-0.03,0.18,-0.86,9,1,0,0,0,0,0,3,11,1
4.22,5,0,0,0,0,1,0,0.53,0,0,2.5,0.96,1.22,0.14,0.34,0.66,2.09,0.08,-0.69,-0.39,0.54,2.22,2,0,0,0,0,0,0,3,11,0
3.4,3,1,0,0,0,0,0,0.64,0,1,2.5,2.58,1.99,-0.08,0.36,0.19,0.44,2.13,-0.17,1.41,1.61,-0.55,6,0,0,0,0,0,0,3,11,0
3.59,3,1,0,0,0,0,0,0.67,0,0,0.0,4.09,3.79,2.71,1.11,3.38,2.55,1.59,-0.69,2.49,0.89,2.22,7,0,0,0,0,0,0,3,11,0
4.32,2,0,0,0,0,0,1,-0.42,0,0,2.5,1.62,0.11,-0.38,0.4,3.46,1.16,0.62,-0.69,1.41,0.18,-0.24,8,0,0,0,0,0,0,3,11,0
3.01,3,0,0,0,0,0,1,-0.5,0,1,2.5,4.24,0.39,-0.51,0.24,0.12,0.11,0.57,-0.17,-0.39,0.18,0.06,5,0,0,0,0,0,0,3,11,0
3.59,3,0,0,0,0,0,1,0.55,0,0,2.5,4.39,1.89,0.14,1.26,0.54,0.61,0.75,-0.69,-0.75,1.43,0.06,1,0,0,0,0,0,0,3,11,0
4.03,5,1,0,0,0,0,0,0.58,0,1,2.5,5.0,1.25,-0.21,0.37,0.91,0.91,1.08,-0.17,0.33,0.36,1.6,4,0,0,0,0,0,0,3,11,0
3.83,5,0,0,0,0,1,0,1.37,0,0,0.0,4.85,3.01,1.9,2.43,2.57,1.94,0.55,-0.69,0.33,1.07,1.3,2,0,0,0,0,0,0,3,11,1
4.32,5,0,0,0,0,0,1,4.26,0,0,0.0,1.06,0.18,-0.26,4.7,0.33,0.06,0.06,6.56,-1.47,5.0,-1.47,0,0,0,0,0,0,0,3,11,0
4.66,5,0,0,0,0,0,1,1.02,0,0,5.0,2.02,2.55,0.34,1.39,0.0,0.76,0.36,-0.69,-0.39,0.89,1.91,1,0,0,1,1,0,0,3,11,0
3.69,5,0,0,0,0,0,1,0.69,0,0,2.5,0.15,0.87,1.5,1.62,1.22,0.17,0.93,-0.69,-0.03,1.07,-0.55,2,0,0,0,0,0,0,3,11,0
3.25,5,1,0,0,0,0,0,-0.04,0,1,0.0,4.95,1.54,-0.66,0.07,0.12,0.0,0.06,1.9,-0.03,0.89,0.37,6,0,1,0,0,0,0,3,11,1
3.74,3,0,0,0,0,1,0,0.37,0,0,2.5,3.69,1.56,-0.66,0.65,2.3,0.93,1.37,-0.69,0.33,0.54,-0.55,2,0,0,0,0,0,0,3,11,0
3.16,4,0,0,0,0,0,1,-0.37,0,1,2.5,4.55,0.22,-0.28,0.23,0.33,0.21,1.1,0.35,-1.11,0.71,-0.55,3,0,0,0,0,0,0,3,11,0
2.86,1,0,0,0,0,0,1,-1.51,0,0,2.5,1.46,0.01,-0.66,0.02,0.06,0.13,0.14,-0.69,-1.11,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
2.72,4,0,1,0,0,0,0,-0.16,1,1,2.5,0.15,0.22,-0.64,0.06,0.0,0.04,0.43,0.35,-0.75,0.36,-1.17,7,0,0,0,0,0,0,3,11,1
3.3,4,0,0,0,0,0,1,0.4,0,2,2.5,4.75,0.31,-0.56,0.05,0.06,0.06,0.08,-0.69,-0.75,0.18,-0.55,3,0,0,0,0,0,0,3,11,0
4.95,3,0,0,0,0,1,0,-0.66,0,0,5.0,3.28,0.01,-0.61,0.03,0.04,0.0,0.06,-0.69,-1.11,0.0,-1.17,6,0,0,0,0,0,0,3,11,0
2.72,5,0,0,0,0,1,0,-0.98,1,1,2.5,1.67,0.07,-0.64,0.08,0.06,0.06,0.03,0.35,-0.75,0.0,-0.86,8,0,0,0,0,0,0,3,11,1
3.3,3,0,0,0,0,1,0,-0.22,0,0,2.5,2.32,0.91,-0.38,0.52,1.2,1.58,0.4,-0.17,1.41,0.71,0.06,6,0,0,0,0,0,0,3,11,0
3.25,3,0,0,0,0,0,1,1.05,0,0,5.0,1.46,1.45,-0.11,1.12,2.01,0.42,0.47,-0.69,2.13,1.25,1.3,4,0,0,0,1,0,0,3,11,0
3.88,3,1,0,0,0,0,0,1.06,0,1,2.5,5.0,1.08,-0.38,0.9,0.64,0.49,0.47,0.35,1.77,0.54,-0.24,4,0,0,0,0,0,0,3,11,0
4.13,3,0,0,0,0,0,1,0.77,2,0,5.0,1.31,0.71,2.43,0.51,0.29,1.22,0.32,-0.17,1.41,0.36,0.68,4,0,0,0,0,0,0,3,11,0
4.13,3,1,0,0,0,0,0,0.76,0,1,5.0,1.52,3.04,-0.36,0.81,0.0,0.23,3.34,0.35,0.33,0.36,1.6,8,1,0,0,0,0,0,3,11,0
4.61,4,0,0,0,0,1,0,1.51,0,0,5.0,1.36,3.97,0.14,1.02,0.41,0.3,0.22,-0.69,-0.39,0.71,0.37,1,0,1,1,1,0,0,3,11,1
3.64,4,1,0,0,0,0,0,-0.4,1,0,2.5,1.21,0.38,-0.18,0.06,0.31,0.27,0.07,0.35,-0.03,0.18,-0.55,7,0,0,0,0,0,0,3,11,0
4.51,3,0,0,0,0,0,1,0.79,1,0,2.5,4.7,2.2,1.35,1.32,1.0,2.03,1.28,-0.17,1.41,0.71,0.68,4,1,0,1,0,0,0,3,11,0
3.74,5,1,0,0,0,0,0,-0.63,1,0,5.0,1.72,0.08,-0.66,0.02,0.12,0.04,0.25,-0.69,-1.11,0.18,-0.86,2,0,0,0,0,0,0,3,11,0
2.82,3,1,0,0,0,0,0,-0.33,0,1,2.5,4.44,1.8,-0.51,0.12,0.31,0.11,0.41,-0.17,1.77,0.54,0.06,8,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,0,0,1,0.57,0,1,2.5,4.85,2.38,-0.66,0.13,0.0,0.0,2.64,0.35,-0.75,0.71,-0.24,7,1,0,0,0,0,0,3,11,0
3.79,4,0,0,0,0,0,1,-0.64,1,0,2.5,0.51,0.08,-0.64,0.04,0.04,0.04,0.25,-0.69,-1.11,0.18,-1.17,7,1,0,0,0,0,0,3,11,1
4.51,3,0,0,0,0,0,1,-1.03,1,0,2.5,1.31,0.0,-0.59,0.01,0.04,0.04,0.08,-0.69,-1.11,0.0,-1.17,8,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,0,1,0,0.14,0,1,0.0,2.47,2.22,0.8,0.24,0.62,0.0,0.91,0.87,1.05,0.89,1.3,5,0,0,0,0,0,0,3,11,0
3.98,3,0,0,0,0,1,0,-0.72,1,0,2.5,0.56,0.02,-0.41,0.06,0.37,0.27,0.58,-0.17,-0.75,0.18,-0.86,6,0,0,0,0,0,0,3,11,0
2.91,3,0,0,0,0,0,1,0.26,0,0,2.5,2.22,1.0,-0.54,0.58,0.41,0.4,0.68,0.35,0.33,0.71,0.68,4,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,0,1,-0.06,1,0,2.5,3.79,0.33,-0.33,0.19,0.83,0.15,0.06,0.35,-0.03,0.18,-0.24,7,0,0,0,0,0,0,3,11,0
3.98,5,0,0,0,0,0,1,0.97,0,0,0.0,3.23,2.51,0.34,0.85,2.34,3.04,2.03,-0.69,-0.39,0.36,-0.24,1,0,0,0,0,0,0,3,11,0
3.25,2,1,0,0,0,0,0,1.39,0,0,0.0,0.96,1.16,-0.03,1.45,1.22,2.62,1.1,-0.69,0.33,0.54,0.68,2,0,0,1,0,0,0,3,11,1
4.13,3,0,0,0,0,0,1,-1.01,1,0,2.5,2.27,0.03,-0.56,0.05,0.14,0.1,0.07,-0.17,-0.75,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.74,3,1,0,0,0,0,0,0.27,0,1,2.5,3.89,1.47,1.38,1.07,0.0,2.32,2.4,1.9,2.49,0.89,0.99,6,0,0,0,0,0,0,3,11,0
3.16,3,0,0,0,0,1,0,-0.25,1,1,5.0,0.45,0.03,-0.61,0.01,0.06,0.0,0.04,-0.69,-1.11,0.0,-1.17,7,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,0,0,1,0.9,0,1,0.0,0.05,2.24,-0.44,0.72,0.0,0.53,0.12,-0.17,0.33,0.71,-0.24,4,0,0,0,0,0,0,3,11,0
2.96,3,0,0,0,0,0,1,0.29,0,0,2.5,4.55,1.75,-0.66,0.39,0.54,0.53,2.14,-0.69,2.49,0.18,0.68,7,0,0,0,0,0,0,3,11,0
4.42,5,0,0,0,0,0,1,-1.28,1,0,5.0,2.17,0.02,-0.66,0.02,0.04,0.02,0.01,-0.17,-1.11,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.5,3,0,0,0,0,0,1,0.8,0,0,2.5,3.99,2.0,3.51,1.73,3.32,3.16,3.44,-0.69,0.33,1.07,-0.55,3,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,0,1,-1.73,1,0,0.0,0.96,0.02,-0.66,0.03,0.25,0.13,0.44,1.38,-0.03,0.18,-1.17,9,1,0,0,0,0,0,3,11,1
3.54,3,0,0,0,0,0,1,-0.27,0,1,5.0,5.0,0.18,-0.66,0.02,0.0,0.0,0.06,-0.69,-0.75,0.0,-0.86,6,0,0,0,0,0,0,3,11,0
3.01,3,0,0,0,0,0,1,1.12,0,0,2.5,3.13,1.49,-0.03,2.05,1.54,1.44,0.66,-0.69,0.69,0.89,1.91,2,0,0,0,1,0,0,3,11,0
4.03,4,1,0,0,0,0,0,0.91,0,0,5.0,2.07,0.98,2.91,0.63,3.17,1.1,2.09,-0.69,-0.39,1.43,1.6,1,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,0,0,1,0.21,2,1,2.5,3.03,0.98,-0.59,0.22,0.19,0.06,0.36,2.42,0.69,0.54,-0.24,7,0,0,0,0,0,0,3,11,0
4.76,3,0,0,0,0,0,1,1.49,0,0,2.5,0.86,1.38,-0.11,0.38,1.14,0.53,2.53,-0.69,2.49,1.07,0.68,4,0,0,1,0,0,0,3,11,0
2.72,5,1,0,0,0,0,0,-0.61,1,1,2.5,1.21,0.03,-0.66,0.01,0.0,0.0,0.0,-0.69,-1.47,0.0,-0.86,5,0,0,0,0,0,0,3,11,0
2.91,5,0,0,0,0,0,1,0.07,1,1,0.0,3.03,1.17,-0.56,0.23,0.12,0.0,0.59,2.94,1.05,0.36,0.06,8,0,0,0,0,0,0,3,11,0
4.13,3,0,0,0,0,0,1,0.57,1,1,2.5,2.88,1.1,-0.44,0.36,0.23,0.46,1.51,2.42,-0.03,0.36,1.3,3,0,0,0,0,0,0,3,11,0
2.67,5,1,0,0,0,0,0,-0.26,1,2,2.5,3.74,0.48,-0.61,0.29,0.14,0.04,0.41,1.38,0.69,0.18,-0.55,8,0,0,0,0,0,0,3,11,0
3.88,3,1,0,0,0,0,0,1.48,1,1,2.5,1.11,3.77,0.04,0.61,0.71,0.53,0.58,0.35,-0.03,0.54,-0.55,5,0,1,1,1,0,0,3,11,0
2.72,3,0,0,0,0,0,1,0.79,0,0,5.0,2.32,3.24,-0.66,1.79,0.83,0.95,0.0,-0.69,-0.03,1.43,2.22,2,0,1,1,1,0,0,3,11,1
3.88,3,0,0,0,0,0,1,0.61,0,1,2.5,3.48,1.45,1.33,0.99,3.42,2.59,2.35,-0.17,1.41,0.89,-0.55,4,0,0,0,0,0,0,3,11,0
2.86,4,0,0,0,0,0,1,0.74,0,1,5.0,1.46,0.46,0.32,0.18,1.06,0.34,0.29,-0.69,-0.03,0.18,0.37,2,0,0,0,0,0,0,3,11,0
4.66,1,0,0,0,0,0,1,-1.34,1,0,2.5,1.87,0.0,-0.66,0.0,0.14,0.08,0.08,-0.69,-1.11,0.0,-1.17,7,0,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,0,1,0.44,0,1,0.0,1.31,1.7,2.68,1.44,1.51,0.46,1.34,-0.17,1.05,0.89,0.06,4,0,0,0,0,0,0,3,11,0
2.91,5,0,0,0,0,1,0,0.49,0,1,2.5,0.4,3.17,-0.41,0.25,0.25,0.4,0.29,0.87,0.69,1.61,1.6,5,0,0,0,0,0,0,3,11,0
3.06,4,0,0,0,0,0,1,-0.65,1,1,2.5,1.31,0.13,-0.61,0.07,0.08,0.06,0.33,-0.17,-0.39,0.0,-0.86,8,0,0,0,0,0,0,3,11,0
2.77,5,0,0,0,0,1,0,-0.11,1,2,5.0,3.99,0.09,-0.64,0.06,0.06,0.0,0.14,0.35,-0.75,0.18,-0.86,5,0,0,0,0,0,0,3,11,0
4.13,2,0,0,0,0,0,1,-0.51,1,0,2.5,3.59,0.04,-0.38,0.07,0.25,0.15,0.55,-0.17,-0.39,0.0,-0.55,6,0,0,0,0,0,0,3,11,0
3.45,3,0,0,0,0,0,1,1.19,0,0,5.0,4.19,1.03,-0.01,1.04,2.66,0.59,0.55,-0.69,0.69,1.61,-0.24,3,0,0,0,1,0,0,3,11,0
2.86,3,0,0,0,0,0,1,1.26,0,0,2.5,2.88,3.02,0.12,1.0,1.45,0.59,2.64,-0.69,-0.03,0.71,1.6,1,0,0,1,0,0,0,3,11,0
3.98,2,0,0,0,0,0,1,-1.35,1,0,2.5,1.87,0.01,-0.54,0.03,0.08,0.15,0.1,0.35,-0.75,0.0,-0.55,5,0,0,0,0,0,0,3,11,0
4.95,3,0,0,0,0,1,0,0.76,0,0,5.0,1.52,0.95,-0.23,1.08,2.66,2.02,0.61,-0.69,-0.39,1.43,1.91,1,0,0,0,0,0,0,3,11,0
3.74,3,0,0,0,0,1,0,-0.7,1,0,2.5,1.72,0.01,-0.59,0.02,0.0,0.06,0.15,-0.69,-1.11,0.0,-1.17,7,1,0,0,0,0,0,3,11,0
2.96,2,0,0,0,0,0,1,0.46,0,0,5.0,0.0,2.58,1.35,0.73,0.29,0.65,0.9,-0.69,2.13,1.79,0.37,6,1,0,0,0,0,0,3,11,1
3.83,5,0,0,0,0,0,1,1.24,0,0,2.5,4.49,1.73,0.39,2.15,1.06,1.06,1.16,-0.69,0.69,1.79,-0.24,2,0,0,0,0,0,0,3,11,0
3.16,5,0,0,0,0,0,1,-0.01,0,1,2.5,4.65,1.17,-0.46,0.19,0.33,0.08,0.06,-0.17,-0.39,0.36,1.3,3,0,0,0,0,0,0,3,11,0
3.98,3,0,1,0,0,0,0,0.26,0,1,2.5,4.39,1.49,0.67,0.62,2.01,1.86,2.09,-0.69,0.69,0.71,2.22,4,0,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,0,1,1.14,0,0,2.5,1.01,2.61,3.81,2.0,0.79,0.51,0.61,-0.69,1.41,0.89,1.6,8,0,1,1,1,0,0,3,11,1
4.17,3,0,0,0,0,0,1,0.93,0,0,5.0,2.83,2.37,1.68,1.08,2.01,1.52,1.1,-0.69,1.41,1.07,0.06,3,0,0,0,0,0,0,3,11,0
4.13,2,0,0,0,0,0,1,0.48,0,0,2.5,1.41,1.2,0.22,0.91,1.8,2.21,1.23,-0.69,1.05,0.54,2.22,4,0,0,0,0,0,0,3,11,0
3.83,5,0,0,0,0,0,1,0.41,0,1,0.0,2.78,2.68,-0.36,1.09,0.31,0.23,0.17,1.38,1.05,1.07,-0.24,6,0,0,0,0,0,0,3,11,1
3.45,3,0,0,0,0,0,1,0.27,0,1,2.5,1.26,3.0,-0.41,0.29,0.25,0.0,2.1,1.38,-0.39,0.71,0.68,8,0,0,0,0,0,0,3,11,0
4.17,4,0,0,0,0,0,1,-0.43,1,0,2.5,0.0,0.13,-0.61,0.07,0.0,0.08,0.32,-0.17,-0.75,0.18,-0.86,4,0,0,0,0,0,0,3,11,0
3.2,5,0,0,0,0,0,1,-0.5,0,1,5.0,4.34,0.25,-0.66,0.02,0.0,0.0,0.22,-0.69,-0.39,0.36,-1.17,5,0,0,0,0,0,0,3,11,0
4.27,2,0,0,0,0,0,1,-0.63,1,0,2.5,0.4,0.04,-0.54,0.06,0.23,0.1,0.15,-0.17,-0.39,0.0,-0.86,7,0,0,0,0,0,0,3,11,0
3.59,3,0,0,0,0,1,0,1.07,1,1,5.0,1.67,0.82,-0.26,0.65,0.41,0.82,0.22,-0.17,1.41,0.18,0.68,6,0,0,0,0,0,0,3,11,0
4.61,4,0,0,0,0,0,1,1.04,0,0,2.5,0.66,2.17,2.03,1.13,3.38,1.27,0.55,-0.69,0.69,0.71,1.3,3,0,0,0,0,0,0,3,11,0
4.13,5,0,0,0,0,1,0,-0.78,1,0,2.5,0.61,0.13,-0.64,0.03,0.04,0.02,0.47,-0.69,-0.75,0.18,-1.17,7,1,0,0,0,0,0,3,11,1
2.86,3,0,0,0,0,1,0,0.92,0,0,5.0,4.65,0.68,0.22,0.88,0.89,0.32,3.14,-0.69,-0.75,1.96,-0.24,1,0,0,0,0,0,0,3,11,0
3.01,3,0,0,0,0,0,1,-0.12,0,1,2.5,4.55,0.46,-0.59,0.11,0.08,0.0,0.81,0.35,-0.39,0.36,-0.55,6,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,0,1,0.91,0,0,0.0,0.4,1.97,0.62,2.6,4.77,0.0,1.19,-0.69,-0.39,1.07,0.37,2,0,0,0,0,0,0,3,11,0
4.56,3,0,0,0,0,0,1,0.61,0,0,0.0,0.3,1.99,1.78,0.84,2.45,2.53,1.67,-0.69,2.49,0.89,1.91,6,0,0,0,0,0,0,3,11,0
3.5,2,0,0,0,0,0,1,-0.19,0,1,2.5,4.6,0.14,-0.36,0.07,0.56,0.29,0.84,-0.69,-0.75,0.18,-0.55,4,0,0,0,0,0,0,3,11,0
3.06,4,0,0,0,0,0,1,0.41,0,1,2.5,2.63,1.01,-0.49,0.21,0.19,0.0,0.8,0.87,0.69,0.18,0.37,6,0,0,0,0,0,0,3,11,0
4.17,3,0,0,0,0,0,1,0.8,0,1,2.5,0.15,0.6,0.14,1.01,1.47,0.61,1.24,-0.17,0.33,0.36,1.91,2,0,0,0,0,0,0,3,11,0
